2026-09-20 18:26:05 configure libdebconfclient0:amd64 0.280 <none>
2026-09-20 18:26:05 status unpacked libdebconfclient0:amd64 0.280
2026-09-20 18:26:05 status half-configured libdebconfclient0:amd64 0.280
2026-09-20 18:26:05 status installed libdebconfclient0:amd64 0.280
2026-09-20 18:26:05 configure base-files:amd64 13.8+deb13u7 <none>
2026-09-20 18:26:05 status unpacked base-files:amd64 13.8+deb13u7
2026-09-20 18:26:06 status half-configured base-files:amd64 13.8+deb13u7
2026-09-20 18:26:06 status installed base-files:amd64 13.8+deb13u7
2026-09-20 18:26:06 configure libbz2-1.0:amd64 1.0.8-6 <none>
2026-09-20 18:26:06 status unpacked libbz2-1.0:amd64 1.0.8-6
2026-09-20 18:26:06 status half-configured libbz2-1.0:amd64 1.0.8-6
2026-09-20 18:26:06 status installed libbz2-1.0:amd64 1.0.8-6
2026-09-20 18:26:06 configure libbsd0:amd64 0.12.2-2 <none>
2026-09-20 18:26:06 status unpacked libbsd0:amd64 0.12.2-2
2026-09-20 18:26:06 status half-configured libbsd0:amd64 0.12.2-2
2026-09-20 18:26:06 status installed libbsd0:amd64 0.12.2-2
2026-09-20 18:26:06 configure libblkid1:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:06 status unpacked libblkid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:06 status half-configured libblkid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:06 status installed libblkid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:06 configure libstdc++6:amd64 14.2.0-19 <none>
2026-09-20 18:26:06 status unpacked libstdc++6:amd64 14.2.0-19
2026-09-20 18:26:06 status half-configured libstdc++6:amd64 14.2.0-19
2026-09-20 18:26:06 status installed libstdc++6:amd64 14.2.0-19
2026-09-20 18:26:06 configure dash:amd64 0.5.12-12 <none>
2026-09-20 18:26:06 status unpacked dash:amd64 0.5.12-12
2026-09-20 18:26:06 status half-configured dash:amd64 0.5.12-12
2026-09-20 18:26:06 status installed dash:amd64 0.5.12-12
2026-09-20 18:26:06 configure libtinfo6:amd64 6.5+20250216-2 <none>
2026-09-20 18:26:06 status unpacked libtinfo6:amd64 6.5+20250216-2
2026-09-20 18:26:06 status half-configured libtinfo6:amd64 6.5+20250216-2
2026-09-20 18:26:06 status installed libtinfo6:amd64 6.5+20250216-2
2026-09-20 18:26:06 configure bash:amd64 5.2.37-2+b10 <none>
2026-09-20 18:26:06 status unpacked bash:amd64 5.2.37-2+b10
2026-09-20 18:26:07 status half-configured bash:amd64 5.2.37-2+b10
2026-09-20 18:26:07 status installed bash:amd64 5.2.37-2+b10
2026-09-20 18:26:07 configure libzstd1:amd64 1.5.7+dfsg-1 <none>
2026-09-20 18:26:07 status unpacked libzstd1:amd64 1.5.7+dfsg-1
2026-09-20 18:26:07 status half-configured libzstd1:amd64 1.5.7+dfsg-1
2026-09-20 18:26:07 status installed libzstd1:amd64 1.5.7+dfsg-1
2026-09-20 18:26:07 configure liblzma5:amd64 5.8.1-1+deb13u1 <none>
2026-09-20 18:26:07 status unpacked liblzma5:amd64 5.8.1-1+deb13u1
2026-09-20 18:26:07 status half-configured liblzma5:amd64 5.8.1-1+deb13u1
2026-09-20 18:26:07 status installed liblzma5:amd64 5.8.1-1+deb13u1
2026-09-20 18:26:07 configure liblz4-1:amd64 1.10.0-4 <none>
2026-09-20 18:26:07 status unpacked liblz4-1:amd64 1.10.0-4
2026-09-20 18:26:07 status half-configured liblz4-1:amd64 1.10.0-4
2026-09-20 18:26:07 status installed liblz4-1:amd64 1.10.0-4
2026-09-20 18:26:07 configure libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:26:07 status unpacked libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:07 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:07 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:07 configure libsqlite3-0:amd64 3.46.1-7+deb13u2 <none>
2026-09-20 18:26:07 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:07 status unpacked libsqlite3-0:amd64 3.46.1-7+deb13u2
2026-09-20 18:26:07 status half-configured libsqlite3-0:amd64 3.46.1-7+deb13u2
2026-09-20 18:26:08 status installed libsqlite3-0:amd64 3.46.1-7+deb13u2
2026-09-20 18:26:08 configure ncurses-bin:amd64 6.5+20250216-2 <none>
2026-09-20 18:26:08 status unpacked ncurses-bin:amd64 6.5+20250216-2
2026-09-20 18:26:08 status half-configured ncurses-bin:amd64 6.5+20250216-2
2026-09-20 18:26:08 status installed ncurses-bin:amd64 6.5+20250216-2
2026-09-20 18:26:08 configure libacl1:amd64 2.3.2-2+b1 <none>
2026-09-20 18:26:08 status unpacked libacl1:amd64 2.3.2-2+b1
2026-09-20 18:26:08 status half-configured libacl1:amd64 2.3.2-2+b1
2026-09-20 18:26:08 status installed libacl1:amd64 2.3.2-2+b1
2026-09-20 18:26:08 configure libsmartcols1:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:08 status unpacked libsmartcols1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:08 status half-configured libsmartcols1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:08 status installed libsmartcols1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:08 configure zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2026-09-20 18:26:08 status unpacked zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-09-20 18:26:08 status half-configured zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-09-20 18:26:08 status installed zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-09-20 18:26:08 configure libcrypt1:amd64 1:4.4.38-1 <none>
2026-09-20 18:26:08 status unpacked libcrypt1:amd64 1:4.4.38-1
2026-09-20 18:26:08 status half-configured libcrypt1:amd64 1:4.4.38-1
2026-09-20 18:26:08 status installed libcrypt1:amd64 1:4.4.38-1
2026-09-20 18:26:08 configure diffutils:amd64 1:3.10-4 <none>
2026-09-20 18:26:08 status unpacked diffutils:amd64 1:3.10-4
2026-09-20 18:26:08 status half-configured diffutils:amd64 1:3.10-4
2026-09-20 18:26:08 status installed diffutils:amd64 1:3.10-4
2026-09-20 18:26:08 configure libseccomp2:amd64 2.6.0-2 <none>
2026-09-20 18:26:08 status unpacked libseccomp2:amd64 2.6.0-2
2026-09-20 18:26:08 status half-configured libseccomp2:amd64 2.6.0-2
2026-09-20 18:26:08 status installed libseccomp2:amd64 2.6.0-2
2026-09-20 18:26:08 configure libcap2:amd64 1:2.75-10+deb13u1+b3 <none>
2026-09-20 18:26:08 status unpacked libcap2:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:26:08 status half-configured libcap2:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:26:08 status installed libcap2:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:26:08 configure perl-base:amd64 5.40.1-6+deb13u1 <none>
2026-09-20 18:26:08 status unpacked perl-base:amd64 5.40.1-6+deb13u1
2026-09-20 18:26:08 status half-configured perl-base:amd64 5.40.1-6+deb13u1
2026-09-20 18:26:08 status installed perl-base:amd64 5.40.1-6+deb13u1
2026-09-20 18:26:09 configure openssl-provider-legacy:amd64 3.5.7-1~deb13u2 <none>
2026-09-20 18:26:09 status unpacked openssl-provider-legacy:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:09 status half-configured openssl-provider-legacy:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:09 status installed openssl-provider-legacy:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:09 configure hostname:amd64 3.25 <none>
2026-09-20 18:26:09 status unpacked hostname:amd64 3.25
2026-09-20 18:26:09 status half-configured hostname:amd64 3.25
2026-09-20 18:26:09 status installed hostname:amd64 3.25
2026-09-20 18:26:09 configure libcap-ng0:amd64 0.8.5-4+b1 <none>
2026-09-20 18:26:09 status unpacked libcap-ng0:amd64 0.8.5-4+b1
2026-09-20 18:26:09 status half-configured libcap-ng0:amd64 0.8.5-4+b1
2026-09-20 18:26:09 status installed libcap-ng0:amd64 0.8.5-4+b1
2026-09-20 18:26:09 configure libnettle8t64:amd64 3.10.1-1 <none>
2026-09-20 18:26:09 status unpacked libnettle8t64:amd64 3.10.1-1
2026-09-20 18:26:09 status half-configured libnettle8t64:amd64 3.10.1-1
2026-09-20 18:26:09 status installed libnettle8t64:amd64 3.10.1-1
2026-09-20 18:26:09 configure libgmp10:amd64 2:6.3.0+dfsg-3 <none>
2026-09-20 18:26:09 status unpacked libgmp10:amd64 2:6.3.0+dfsg-3
2026-09-20 18:26:09 status half-configured libgmp10:amd64 2:6.3.0+dfsg-3
2026-09-20 18:26:09 status installed libgmp10:amd64 2:6.3.0+dfsg-3
2026-09-20 18:26:09 configure libaudit1:amd64 1:4.0.2-2+deb13u1 <none>
2026-09-20 18:26:09 status unpacked libaudit1:amd64 1:4.0.2-2+deb13u1
2026-09-20 18:26:09 status half-configured libaudit1:amd64 1:4.0.2-2+deb13u1
2026-09-20 18:26:09 status installed libaudit1:amd64 1:4.0.2-2+deb13u1
2026-09-20 18:26:09 configure gzip:amd64 1.13-1+deb13u1 <none>
2026-09-20 18:26:09 status unpacked gzip:amd64 1.13-1+deb13u1
2026-09-20 18:26:09 status half-configured gzip:amd64 1.13-1+deb13u1
2026-09-20 18:26:09 status installed gzip:amd64 1.13-1+deb13u1
2026-09-20 18:26:09 configure libuuid1:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:09 status unpacked libuuid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:09 status half-configured libuuid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:09 status installed libuuid1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:09 configure libsepol2:amd64 3.8.1-1 <none>
2026-09-20 18:26:09 status unpacked libsepol2:amd64 3.8.1-1
2026-09-20 18:26:09 status half-configured libsepol2:amd64 3.8.1-1
2026-09-20 18:26:09 status installed libsepol2:amd64 3.8.1-1
2026-09-20 18:26:09 configure libpcre2-8-0:amd64 10.46-1~deb13u2 <none>
2026-09-20 18:26:09 status unpacked libpcre2-8-0:amd64 10.46-1~deb13u2
2026-09-20 18:26:09 status half-configured libpcre2-8-0:amd64 10.46-1~deb13u2
2026-09-20 18:26:09 status installed libpcre2-8-0:amd64 10.46-1~deb13u2
2026-09-20 18:26:09 configure libudev1:amd64 257.13-1~deb13u1 <none>
2026-09-20 18:26:09 status unpacked libudev1:amd64 257.13-1~deb13u1
2026-09-20 18:26:09 status half-configured libudev1:amd64 257.13-1~deb13u1
2026-09-20 18:26:10 status installed libudev1:amd64 257.13-1~deb13u1
2026-09-20 18:26:10 configure libhogweed6t64:amd64 3.10.1-1 <none>
2026-09-20 18:26:10 status unpacked libhogweed6t64:amd64 3.10.1-1
2026-09-20 18:26:10 status half-configured libhogweed6t64:amd64 3.10.1-1
2026-09-20 18:26:10 status installed libhogweed6t64:amd64 3.10.1-1
2026-09-20 18:26:10 configure sqv:amd64 1.3.0-3+b2 <none>
2026-09-20 18:26:10 status unpacked sqv:amd64 1.3.0-3+b2
2026-09-20 18:26:10 status half-configured sqv:amd64 1.3.0-3+b2
2026-09-20 18:26:10 status installed sqv:amd64 1.3.0-3+b2
2026-09-20 18:26:10 configure grep:amd64 3.11-4 <none>
2026-09-20 18:26:10 status unpacked grep:amd64 3.11-4
2026-09-20 18:26:10 status half-configured grep:amd64 3.11-4
2026-09-20 18:26:10 status installed grep:amd64 3.11-4
2026-09-20 18:26:10 configure libssl3t64:amd64 3.5.7-1~deb13u2 <none>
2026-09-20 18:26:10 status unpacked libssl3t64:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:10 status half-configured libssl3t64:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:10 status installed libssl3t64:amd64 3.5.7-1~deb13u2
2026-09-20 18:26:10 configure liblastlog2-2:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:10 status unpacked liblastlog2-2:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:10 status half-configured liblastlog2-2:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:10 status installed liblastlog2-2:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:10 configure libsystemd0:amd64 257.13-1~deb13u1 <none>
2026-09-20 18:26:10 status unpacked libsystemd0:amd64 257.13-1~deb13u1
2026-09-20 18:26:10 status half-configured libsystemd0:amd64 257.13-1~deb13u1
2026-09-20 18:26:10 status installed libsystemd0:amd64 257.13-1~deb13u1
2026-09-20 18:26:10 configure libselinux1:amd64 3.8.1-1 <none>
2026-09-20 18:26:10 status unpacked libselinux1:amd64 3.8.1-1
2026-09-20 18:26:10 status half-configured libselinux1:amd64 3.8.1-1
2026-09-20 18:26:10 status installed libselinux1:amd64 3.8.1-1
2026-09-20 18:26:10 configure libpam0g:amd64 1.7.0-5 <none>
2026-09-20 18:26:10 status unpacked libpam0g:amd64 1.7.0-5
2026-09-20 18:26:10 status half-configured libpam0g:amd64 1.7.0-5
2026-09-20 18:26:10 status installed libpam0g:amd64 1.7.0-5
2026-09-20 18:26:10 configure sed:amd64 4.9-2+deb13u1 <none>
2026-09-20 18:26:10 status unpacked sed:amd64 4.9-2+deb13u1
2026-09-20 18:26:11 status half-configured sed:amd64 4.9-2+deb13u1
2026-09-20 18:26:11 status installed sed:amd64 4.9-2+deb13u1
2026-09-20 18:26:11 configure findutils:amd64 4.10.0-3 <none>
2026-09-20 18:26:11 status unpacked findutils:amd64 4.10.0-3
2026-09-20 18:26:11 status half-configured findutils:amd64 4.10.0-3
2026-09-20 18:26:11 status installed findutils:amd64 4.10.0-3
2026-09-20 18:26:11 configure libmount1:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:11 status unpacked libmount1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:11 status half-configured libmount1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:11 status installed libmount1:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:11 configure libsemanage2:amd64 3.8.1-1 <none>
2026-09-20 18:26:11 status unpacked libsemanage2:amd64 3.8.1-1
2026-09-20 18:26:11 status half-configured libsemanage2:amd64 3.8.1-1
2026-09-20 18:26:11 status installed libsemanage2:amd64 3.8.1-1
2026-09-20 18:26:11 configure libapt-pkg7.0:amd64 3.0.3 <none>
2026-09-20 18:26:11 status unpacked libapt-pkg7.0:amd64 3.0.3
2026-09-20 18:26:11 status half-configured libapt-pkg7.0:amd64 3.0.3
2026-09-20 18:26:11 status installed libapt-pkg7.0:amd64 3.0.3
2026-09-20 18:26:11 configure base-passwd:amd64 3.6.7 <none>
2026-09-20 18:26:11 status unpacked base-passwd:amd64 3.6.7
2026-09-20 18:26:11 status half-configured base-passwd:amd64 3.6.7
2026-09-20 18:26:11 status installed base-passwd:amd64 3.6.7
2026-09-20 18:26:11 configure apt:amd64 3.0.3 <none>
2026-09-20 18:26:11 status unpacked apt:amd64 3.0.3
2026-09-20 18:26:11 status half-configured apt:amd64 3.0.3
2026-09-20 18:26:12 status installed apt:amd64 3.0.3
2026-09-20 18:26:12 configure bsdutils:amd64 1:2.41.5-0+deb13u1 <none>
2026-09-20 18:26:12 status unpacked bsdutils:amd64 1:2.41.5-0+deb13u1
2026-09-20 18:26:12 status half-configured bsdutils:amd64 1:2.41.5-0+deb13u1
2026-09-20 18:26:12 status installed bsdutils:amd64 1:2.41.5-0+deb13u1
2026-09-20 18:26:12 configure tar:amd64 1.35+dfsg-3.1 <none>
2026-09-20 18:26:12 status unpacked tar:amd64 1.35+dfsg-3.1
2026-09-20 18:26:12 status half-configured tar:amd64 1.35+dfsg-3.1
2026-09-20 18:26:12 status installed tar:amd64 1.35+dfsg-3.1
2026-09-20 18:26:12 configure libpam-modules-bin:amd64 1.7.0-5 <none>
2026-09-20 18:26:12 status unpacked libpam-modules-bin:amd64 1.7.0-5
2026-09-20 18:26:12 status half-configured libpam-modules-bin:amd64 1.7.0-5
2026-09-20 18:26:12 status installed libpam-modules-bin:amd64 1.7.0-5
2026-09-20 18:26:12 configure coreutils:amd64 9.7-3 <none>
2026-09-20 18:26:12 status unpacked coreutils:amd64 9.7-3
2026-09-20 18:26:12 status half-configured coreutils:amd64 9.7-3
2026-09-20 18:26:12 status installed coreutils:amd64 9.7-3
2026-09-20 18:26:12 configure dpkg:amd64 1.22.22 <none>
2026-09-20 18:26:12 status unpacked dpkg:amd64 1.22.22
2026-09-20 18:26:12 status half-configured dpkg:amd64 1.22.22
2026-09-20 18:26:12 status installed dpkg:amd64 1.22.22
2026-09-20 18:26:12 configure mount:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:12 status unpacked mount:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:12 status half-configured mount:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:12 status installed mount:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:12 configure libpam-modules:amd64 1.7.0-5 <none>
2026-09-20 18:26:12 status unpacked libpam-modules:amd64 1.7.0-5
2026-09-20 18:26:13 status half-configured libpam-modules:amd64 1.7.0-5
2026-09-20 18:26:13 status installed libpam-modules:amd64 1.7.0-5
2026-09-20 18:26:13 configure passwd:amd64 1:4.17.4-2 <none>
2026-09-20 18:26:13 status unpacked passwd:amd64 1:4.17.4-2
2026-09-20 18:26:13 status half-configured passwd:amd64 1:4.17.4-2
2026-09-20 18:26:13 status installed passwd:amd64 1:4.17.4-2
2026-09-20 18:26:13 configure libpam-runtime:all 1.7.0-5 <none>
2026-09-20 18:26:13 status unpacked libpam-runtime:all 1.7.0-5
2026-09-20 18:26:13 status half-configured libpam-runtime:all 1.7.0-5
2026-09-20 18:26:13 status installed libpam-runtime:all 1.7.0-5
2026-09-20 18:26:13 configure login:amd64 1:4.16.0-2+really2.41.5-0+deb13u1 <none>
2026-09-20 18:26:13 status unpacked login:amd64 1:4.16.0-2+really2.41.5-0+deb13u1
2026-09-20 18:26:13 status half-configured login:amd64 1:4.16.0-2+really2.41.5-0+deb13u1
2026-09-20 18:26:13 status installed login:amd64 1:4.16.0-2+really2.41.5-0+deb13u1
2026-09-20 18:26:13 configure util-linux:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:26:13 status unpacked util-linux:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:13 status half-configured util-linux:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:14 status installed util-linux:amd64 2.41.5-0+deb13u1
2026-09-20 18:26:14 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:26:14 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:14 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:19 startup archives install
2026-09-20 18:26:19 install libsystemd-shared:amd64 <none> 257.13-1~deb13u1
2026-09-20 18:26:19 status half-installed libsystemd-shared:amd64 257.13-1~deb13u1
2026-09-20 18:26:19 status unpacked libsystemd-shared:amd64 257.13-1~deb13u1
2026-09-20 18:26:19 configure libsystemd-shared:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-09-20 18:26:19 status half-configured libsystemd-shared:amd64 257.13-1~deb13u1
2026-09-20 18:26:20 status installed libsystemd-shared:amd64 257.13-1~deb13u1
2026-09-20 18:26:24 startup archives install
2026-09-20 18:26:24 install libapparmor1:amd64 <none> 4.1.0-1
2026-09-20 18:26:24 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:24 status half-installed libapparmor1:amd64 4.1.0-1
2026-09-20 18:26:24 status unpacked libapparmor1:amd64 4.1.0-1
2026-09-20 18:26:25 install systemd:amd64 <none> 257.13-1~deb13u1
2026-09-20 18:26:25 status half-installed systemd:amd64 257.13-1~deb13u1
2026-09-20 18:26:25 status unpacked systemd:amd64 257.13-1~deb13u1
2026-09-20 18:26:25 configure libapparmor1:amd64 4.1.0-1 4.1.0-1
2026-09-20 18:26:25 status half-configured libapparmor1:amd64 4.1.0-1
2026-09-20 18:26:25 status installed libapparmor1:amd64 4.1.0-1
2026-09-20 18:26:26 configure systemd:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-09-20 18:26:26 status half-configured systemd:amd64 257.13-1~deb13u1
2026-09-20 18:26:26 status installed systemd:amd64 257.13-1~deb13u1
2026-09-20 18:26:26 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:26:26 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:26 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:33 startup archives install
2026-09-20 18:26:33 install systemd-sysv:amd64 <none> 257.13-1~deb13u1
2026-09-20 18:26:33 status half-installed systemd-sysv:amd64 257.13-1~deb13u1
2026-09-20 18:26:34 status unpacked systemd-sysv:amd64 257.13-1~deb13u1
2026-09-20 18:26:34 configure systemd-sysv:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-09-20 18:26:34 status half-configured systemd-sysv:amd64 257.13-1~deb13u1
2026-09-20 18:26:34 status installed systemd-sysv:amd64 257.13-1~deb13u1
2026-09-20 18:26:40 startup archives install
2026-09-20 18:26:40 install adduser:all <none> 3.152
2026-09-20 18:26:40 status half-installed adduser:all 3.152
2026-09-20 18:26:40 status unpacked adduser:all 3.152
2026-09-20 18:26:40 install cron-daemon-common:all <none> 3.0pl1-197
2026-09-20 18:26:40 status half-installed cron-daemon-common:all 3.0pl1-197
2026-09-20 18:26:40 status unpacked cron-daemon-common:all 3.0pl1-197
2026-09-20 18:26:40 configure adduser:all 3.152 3.152
2026-09-20 18:26:40 status half-configured adduser:all 3.152
2026-09-20 18:26:40 status installed adduser:all 3.152
2026-09-20 18:26:40 configure cron-daemon-common:all 3.0pl1-197 3.0pl1-197
2026-09-20 18:26:40 status half-configured cron-daemon-common:all 3.0pl1-197
2026-09-20 18:26:40 status installed cron-daemon-common:all 3.0pl1-197
2026-09-20 18:26:46 startup archives install
2026-09-20 18:26:46 install libcom-err2:amd64 <none> 1.47.2-3+b12
2026-09-20 18:26:46 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:46 status half-installed libcom-err2:amd64 1.47.2-3+b12
2026-09-20 18:26:46 status unpacked libcom-err2:amd64 1.47.2-3+b12
2026-09-20 18:26:46 configure libcom-err2:amd64 1.47.2-3+b12 1.47.2-3+b12
2026-09-20 18:26:46 status half-configured libcom-err2:amd64 1.47.2-3+b12
2026-09-20 18:26:46 status installed libcom-err2:amd64 1.47.2-3+b12
2026-09-20 18:26:46 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:26:46 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:46 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:54 startup archives install
2026-09-20 18:26:54 install libext2fs2t64:amd64 <none> 1.47.2-3+b12
2026-09-20 18:26:54 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:54 status half-installed libext2fs2t64:amd64 1.47.2-3+b12
2026-09-20 18:26:54 status unpacked libext2fs2t64:amd64 1.47.2-3+b12
2026-09-20 18:26:54 configure libext2fs2t64:amd64 1.47.2-3+b12 1.47.2-3+b12
2026-09-20 18:26:54 status half-configured libext2fs2t64:amd64 1.47.2-3+b12
2026-09-20 18:26:54 status installed libext2fs2t64:amd64 1.47.2-3+b12
2026-09-20 18:26:54 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:26:54 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:54 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:59 startup archives install
2026-09-20 18:26:59 install libss2:amd64 <none> 1.47.2-3+b12
2026-09-20 18:26:59 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:26:59 status half-installed libss2:amd64 1.47.2-3+b12
2026-09-20 18:27:00 status unpacked libss2:amd64 1.47.2-3+b12
2026-09-20 18:27:00 configure libss2:amd64 1.47.2-3+b12 1.47.2-3+b12
2026-09-20 18:27:00 status half-configured libss2:amd64 1.47.2-3+b12
2026-09-20 18:27:00 status installed libss2:amd64 1.47.2-3+b12
2026-09-20 18:27:00 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:27:00 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:00 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:00 startup archives unpack
2026-09-20 18:27:00 install apt-utils:amd64 <none> 3.0.3
2026-09-20 18:27:00 status half-installed apt-utils:amd64 3.0.3
2026-09-20 18:27:00 status unpacked apt-utils:amd64 3.0.3
2026-09-20 18:27:00 install cpio:amd64 <none> 2.15+dfsg-2
2026-09-20 18:27:00 status half-installed cpio:amd64 2.15+dfsg-2
2026-09-20 18:27:00 status unpacked cpio:amd64 2.15+dfsg-2
2026-09-20 18:27:00 install cron:amd64 <none> 3.0pl1-197
2026-09-20 18:27:00 status half-installed cron:amd64 3.0pl1-197
2026-09-20 18:27:00 status unpacked cron:amd64 3.0pl1-197
2026-09-20 18:27:00 install debconf-i18n:all <none> 1.5.91
2026-09-20 18:27:00 status half-installed debconf-i18n:all 1.5.91
2026-09-20 18:27:00 status unpacked debconf-i18n:all 1.5.91
2026-09-20 18:27:00 install dhcpcd-base:amd64 <none> 1:10.1.0-11+deb13u4
2026-09-20 18:27:00 status half-installed dhcpcd-base:amd64 1:10.1.0-11+deb13u4
2026-09-20 18:27:00 status unpacked dhcpcd-base:amd64 1:10.1.0-11+deb13u4
2026-09-20 18:27:01 install dmidecode:amd64 <none> 3.6-2
2026-09-20 18:27:01 status half-installed dmidecode:amd64 3.6-2
2026-09-20 18:27:01 status unpacked dmidecode:amd64 3.6-2
2026-09-20 18:27:01 install e2fsprogs:amd64 <none> 1.47.2-3+b12
2026-09-20 18:27:01 status half-installed e2fsprogs:amd64 1.47.2-3+b12
2026-09-20 18:27:01 status unpacked e2fsprogs:amd64 1.47.2-3+b12
2026-09-20 18:27:01 install fdisk:amd64 <none> 2.41.5-0+deb13u1
2026-09-20 18:27:01 status half-installed fdisk:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:01 status unpacked fdisk:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:01 install ifupdown:amd64 <none> 0.8.44+deb13u1
2026-09-20 18:27:01 status half-installed ifupdown:amd64 0.8.44+deb13u1
2026-09-20 18:27:01 status unpacked ifupdown:amd64 0.8.44+deb13u1
2026-09-20 18:27:01 install init:amd64 <none> 1.69~deb13u1
2026-09-20 18:27:01 status half-installed init:amd64 1.69~deb13u1
2026-09-20 18:27:01 status unpacked init:amd64 1.69~deb13u1
2026-09-20 18:27:01 install iproute2:amd64 <none> 6.15.0-1
2026-09-20 18:27:01 status half-installed iproute2:amd64 6.15.0-1
2026-09-20 18:27:01 status unpacked iproute2:amd64 6.15.0-1
2026-09-20 18:27:02 install iputils-ping:amd64 <none> 3:20240905-3
2026-09-20 18:27:02 status half-installed iputils-ping:amd64 3:20240905-3
2026-09-20 18:27:02 status unpacked iputils-ping:amd64 3:20240905-3
2026-09-20 18:27:02 install kmod:amd64 <none> 34.2-2
2026-09-20 18:27:02 status half-installed kmod:amd64 34.2-2
2026-09-20 18:27:02 status unpacked kmod:amd64 34.2-2
2026-09-20 18:27:02 install less:amd64 <none> 668-1
2026-09-20 18:27:02 status half-installed less:amd64 668-1
2026-09-20 18:27:02 status unpacked less:amd64 668-1
2026-09-20 18:27:02 install libbpf1:amd64 <none> 1:1.5.0-3
2026-09-20 18:27:02 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
